,OVERALL,Ball Control,Dribbling,Marking,Slide Tackle,Stand Tackle,Aggression,Reactions,Att.Position,Interceptions,Vision,Composure,Crossing,short_pass,long_pass,acceleration,stamina,strength,balance,sprint_speed,agility,jumping,heading,shot_power,finishing,long_shots,curve,fk_acc,penalties,volleys,gk_positioning,gk_diving,gk_handling,gk_kicking,gk_reflexes
15178,60,47,55,49,65,64,54,49,37,58,35,41,61,62,60,61,49,49,68,60,60,62,58,58,45,40,46,33,39,39,6,10,12,11,9
15179,60,64,58,40,56,58,66,56,53,48,53,45,44,67,65,76,63,61,64,72,75,58,46,65,40,58,46,42,47,45,11,9,14,13,12
15180,60,69,67,47,47,40,45,65,56,29,64,62,48,53,62,66,66,46,74,63,61,53,46,67,45,42,59,54,54,53,15,7,10,12,13
15181,60,58,62,26,24,24,37,57,60,18,58,49,60,56,51,62,55,64,66,68,48,64,60,63,60,57,42,48,43,54,14,14,13,10,13
15182,60,60,61,49,45,48,45,55,56,52,53,55,56,53,45,82,65,57,75,80,78,54,42,57,54,53,51,52,52,50,15,14,9,8,14
15183,60,66,69,25,29,27,37,45,52,26,48,62,56,53,51,74,60,56,75,69,71,54,42,58,59,47,47,38,44,48,14,14,6,15,11
15184,60,55,59,38,35,39,43,58,58,41,60,56,58,58,47,77,63,67,68,76,58,65,56,55,63,58,42,56,55,42,12,8,9,13,12
15185,60,52,61,56,52,60,50,61,47,53,36,55,59,59,45,62,64,57,66,73,59,71,48,49,34,40,34,29,37,33,13,8,10,14,11
15186,60,58,62,25,15,12,31,53,54,22,50,49,31,48,35,78,62,58,68,82,72,60,57,58,65,55,34,28,57,45,9,15,11,6,13
15187,60,65,63,54,56,57,53,58,34,51,63,45,45,65,65,64,54,61,70,63,80,62,46,49,29,41,60,39,44,31,8,15,9,11,10
15188,60,58,44,59,62,63,57,59,26,60,53,61,32,65,64,66,58,60,67,64,70,74,54,38,24,46,49,35,41,29,5,11,10,14,15
15189,60,68,70,23,42,30,35,42,48,18,61,62,42,57,41,82,26,27,72,74,83,42,26,58,62,43,64,41,39,63,10,11,9,12,10
15190,60,61,56,53,50,57,64,54,41,56,56,59,39,62,57,48,64,80,48,58,49,47,53,62,43,46,51,46,42,41,7,6,13,8,5
15191,60,15,14,8,14,14,33,50,8,9,42,36,13,27,23,32,28,52,50,20,28,60,16,40,6,5,15,12,15,9,60,63,55,53,64
15192,60,57,63,64,52,55,57,55,54,62,53,49,61,54,57,82,72,69,73,78,71,85,60,53,50,44,60,39,37,43,8,7,11,9,6
15193,60,64,63,49,47,58,49,46,53,48,59,55,53,63,62,67,52,51,70,68,65,52,43,59,52,49,56,44,50,40,11,14,6,9,10
15194,60,63,53,54,66,64,61,54,46,46,61,44,51,68,64,64,55,61,58,64,52,59,51,71,35,66,59,46,54,45,9,10,8,6,6
15195,60,19,10,9,10,13,22,58,4,13,42,30,11,25,28,24,25,45,43,31,32,56,11,39,9,8,10,11,10,9,57,61,51,52,68
15196,60,69,68,41,41,37,47,57,52,24,59,61,52,58,61,55,48,56,59,69,55,56,47,62,53,47,62,52,57,50,6,11,12,12,13
15197,60,59,57,61,58,62,63,62,43,59,60,55,45,67,65,59,53,42,68,62,58,59,59,58,48,50,49,44,51,34,12,7,11,12,10
15198,60,69,68,25,32,31,39,45,49,26,53,51,60,57,39,69,44,43,63,69,69,45,38,49,54,47,60,44,54,51,9,8,13,8,11
15199,60,60,57,19,23,27,34,44,55,21,57,48,60,59,47,84,55,34,78,75,64,42,35,55,50,41,54,42,52,52,8,12,13,11,8
15200,60,60,59,49,57,58,56,56,49,54,56,55,52,68,66,68,66,57,69,64,61,60,52,62,37,60,42,37,43,43,13,10,8,11,12
15201,60,53,45,56,58,60,61,50,39,57,40,44,44,53,42,67,60,74,59,65,48,77,59,44,25,21,26,27,36,25,7,13,12,8,13
15202,60,61,54,29,26,24,59,53,62,32,48,58,34,54,41,46,62,71,49,53,44,64,71,63,63,56,40,28,61,48,8,6,15,8,10
15203,60,42,36,63,58,61,54,58,51,58,42,48,22,46,37,61,63,72,60,66,56,71,60,28,32,25,29,26,27,37,6,13,6,11,10
15204,60,60,52,28,22,22,60,48,62,17,52,46,29,45,27,45,61,64,51,54,55,65,69,62,68,63,41,35,52,54,13,10,8,15,6
15205,60,61,54,56,52,60,54,56,61,60,52,56,46,61,58,78,71,67,84,65,71,61,52,52,57,54,48,38,40,26,12,13,7,6,14
15206,60,14,9,8,11,13,18,55,8,7,36,24,13,28,23,30,18,41,38,26,28,42,15,48,6,11,13,15,11,8,61,58,57,64,62
15207,60,17,22,26,21,22,38,69,20,28,68,64,15,27,26,55,41,67,68,55,63,68,21,43,9,8,12,12,23,8,57,56,58,57,59
15208,60,58,59,20,11,12,51,57,59,13,43,58,37,53,32,68,60,70,73,72,66,74,58,61,60,56,53,58,61,54,6,10,7,10,11
15209,60,60,57,20,21,15,37,56,58,16,51,50,36,52,35,50,55,48,72,51,53,66,64,61,70,63,49,41,70,54,7,10,5,11,9
15210,60,46,65,51,71,67,57,61,46,53,36,40,58,48,31,60,55,45,73,55,54,54,54,31,60,65,40,35,43,32,13,14,11,14,8
15211,60,53,41,57,56,58,68,55,23,56,36,49,27,48,43,61,63,72,57,71,62,70,61,38,23,24,20,25,30,23,6,10,8,7,6
15212,60,38,32,59,62,60,62,54,30,60,32,47,24,55,41,49,62,72,61,51,42,76,56,52,17,25,23,26,47,23,13,12,11,13,13
15213,60,66,69,30,22,26,36,49,55,23,58,50,50,57,41,71,47,30,82,66,75,44,31,53,56,45,52,43,47,46,6,7,14,11,9
15214,60,48,43,56,59,58,68,56,35,59,43,52,37,51,48,52,71,81,65,49,55,73,58,38,31,35,33,36,39,27,6,8,14,12,10
15215,60,61,65,43,58,49,43,61,50,26,63,67,57,70,74,65,44,61,54,66,62,58,56,66,50,44,57,57,57,53,9,13,10,9,6
15216,60,62,58,17,18,20,38,63,60,15,48,52,36,50,42,55,53,42,75,54,77,65,63,62,68,58,42,38,60,47,7,15,9,14,10
15217,60,61,60,55,55,53,43,57,58,53,57,61,59,65,64,69,58,45,78,68,74,57,49,59,50,54,57,50,54,50,13,13,11,12,7
15218,60,63,60,55,57,64,59,55,55,53,60,55,68,66,65,60,60,56,68,60,55,55,47,58,45,48,60,50,50,40,12,13,12,11,9
15219,60,60,61,44,57,53,67,61,64,45,63,60,53,66,61,66,65,34,70,67,61,63,54,64,53,47,46,48,56,43,11,12,13,10,5
15220,60,60,63,52,55,55,49,51,55,40,57,65,49,69,68,60,70,58,65,67,63,55,48,67,46,45,54,47,56,52,6,9,7,14,12
15221,60,61,61,30,30,31,45,52,58,28,55,58,55,54,46,76,62,60,71,76,72,59,54,60,58,53,60,55,58,52,15,9,10,11,12
15222,60,42,26,61,64,69,48,55,26,62,30,47,32,46,33,60,55,61,53,57,46,66,55,42,20,24,27,29,48,31,13,13,13,6,11
15223,60,58,55,48,53,57,50,51,42,59,37,40,58,61,40,79,65,33,79,69,69,61,40,32,35,31,41,33,37,32,14,8,12,14,5
15224,60,59,58,50,58,59,75,53,57,58,53,48,37,62,56,72,68,55,66,67,65,62,44,60,45,46,39,36,44,36,7,15,13,10,7
15225,60,58,59,53,57,58,45,63,58,52,57,43,55,57,56,67,60,58,69,72,67,60,48,61,54,45,51,54,44,35,6,9,10,12,12
15226,60,53,54,57,57,59,67,54,51,56,44,55,53,53,45,73,68,66,67,72,66,71,50,41,30,33,39,35,39,27,13,8,15,12,11
15227,60,45,60,57,60,66,57,55,42,61,40,45,55,51,29,66,60,54,65,61,60,58,48,27,31,29,36,35,44,35,12,8,11,15,10
15228,60,69,69,42,45,40,45,63,49,30,55,64,54,60,57,64,44,40,61,64,59,58,49,61,52,44,59,53,62,53,8,7,13,14,8
15229,60,49,58,55,58,62,54,55,39,58,39,55,57,49,36,72,62,45,72,68,66,56,42,31,34,23,36,31,36,23,6,12,11,10,11
15230,60,59,56,32,21,18,70,57,61,23,52,56,51,55,38,63,67,66,60,68,58,70,61,60,62,56,46,39,68,48,8,10,12,5,9
15231,60,64,63,37,20,23,28,42,53,26,55,48,52,62,47,76,54,37,78,72,77,65,35,60,52,56,53,40,47,55,15,10,11,10,9
15232,60,64,62,55,51,54,48,61,37,52,64,60,57,62,70,55,52,76,51,58,63,52,46,68,29,62,62,48,49,23,7,14,12,11,8
15233,60,67,65,35,27,44,29,58,50,40,55,45,55,65,65,60,55,47,68,60,55,46,42,71,57,68,49,40,65,54,12,6,14,13,7
15234,60,65,68,25,34,33,32,40,55,26,50,50,60,52,49,63,50,51,62,69,62,50,45,70,67,55,54,43,62,52,15,7,14,11,9
15235,60,55,55,55,55,56,63,51,56,54,54,54,57,55,51,72,72,64,64,74,67,67,51,50,42,38,44,39,40,39,11,14,7,8,15
15236,60,63,64,26,18,23,42,48,59,18,49,43,47,59,43,82,55,50,62,83,80,47,50,62,60,50,48,29,50,44,5,12,13,14,13
15237,60,62,60,60,55,60,58,58,62,61,57,56,50,62,60,68,70,60,65,68,65,57,39,62,54,48,58,43,53,49,6,11,13,6,9
15238,60,52,45,62,57,61,56,56,44,60,54,54,45,57,53,62,62,70,51,51,57,74,53,38,34,24,30,34,33,32,13,10,9,12,8
15239,60,14,11,11,10,11,22,60,10,10,21,25,12,21,20,17,20,36,45,20,35,60,11,47,9,10,13,13,15,10,57,57,53,62,68
15240,60,38,64,66,66,74,52,54,40,58,36,40,43,35,32,68,59,59,62,62,56,57,54,32,27,35,37,32,41,35,6,8,14,14,13
15241,60,62,55,23,19,21,39,54,59,21,52,53,40,57,38,67,51,60,69,67,57,62,63,61,60,58,48,35,60,52,12,10,8,13,8
15242,60,46,40,60,61,64,57,57,31,59,38,47,29,49,41,55,50,72,53,55,45,65,59,44,28,24,33,33,45,35,8,13,14,6,14
15243,60,67,65,41,60,57,44,59,54,25,60,61,56,68,64,68,62,52,69,65,59,50,52,60,50,45,58,45,58,49,7,12,15,8,15
15244,60,63,63,21,30,32,37,54,51,35,57,48,36,60,52,72,63,54,68,75,60,50,53,62,65,60,60,39,65,59,8,6,12,8,13
15245,60,63,65,44,51,41,62,60,57,37,59,64,50,65,64,69,67,60,65,67,68,58,55,67,55,47,61,51,56,54,6,10,7,10,6
15246,60,15,11,5,11,13,23,58,7,9,28,25,13,21,21,46,34,63,48,43,45,59,14,45,9,7,11,12,13,8,59,59,60,60,58
15247,60,61,62,29,28,29,34,43,53,20,56,41,55,58,38,83,70,57,72,84,71,57,44,56,48,58,40,32,52,43,6,13,5,7,11
15248,60,59,57,20,17,11,46,59,60,14,55,59,32,54,35,70,57,68,64,73,58,64,54,58,61,55,44,28,61,46,7,13,10,7,15
15249,60,64,64,40,42,36,44,60,49,35,65,63,53,63,63,68,34,61,62,70,60,56,43,59,51,39,51,51,60,50,15,7,10,6,7
15250,60,58,55,27,30,33,49,55,59,25,50,55,38,56,33,59,55,63,70,56,58,64,56,64,67,60,48,45,60,45,7,11,14,6,10
15251,60,57,56,19,21,22,66,56,52,16,48,50,32,46,45,62,55,77,63,62,60,65,68,64,67,60,40,35,57,42,10,11,10,12,13
15252,60,65,59,50,53,58,58,54,59,51,57,56,50,70,59,63,61,52,64,62,56,57,52,58,45,49,55,49,53,48,11,9,10,10,11
15253,60,53,54,60,65,63,53,46,43,55,36,59,60,62,52,65,55,56,65,60,51,60,50,45,47,26,33,31,39,26,11,11,14,7,15
15254,60,68,69,18,21,18,22,41,58,12,51,62,45,63,48,78,42,40,64,79,76,26,22,48,46,36,64,42,41,63,14,7,9,13,8
15255,60,19,5,8,14,13,23,53,5,6,39,37,13,28,19,21,16,78,38,19,33,50,11,42,9,9,14,14,13,7,57,59,61,56,61
15256,60,62,44,48,62,59,54,47,44,49,39,46,54,59,59,69,66,68,90,69,77,57,51,51,28,38,32,37,44,36,12,8,6,15,11
15257,60,65,62,41,44,49,60,58,58,43,55,55,50,59,56,72,64,50,55,71,70,57,46,48,52,48,47,46,55,37,6,8,12,13,9
15258,60,62,64,40,38,35,45,59,58,23,62,64,53,59,57,62,45,65,65,65,55,44,42,61,63,39,53,51,58,51,7,8,8,7,14
15259,60,65,68,25,25,28,43,41,56,29,57,52,50,55,46,73,56,46,78,75,68,46,45,67,60,52,46,42,53,52,6,13,7,14,14
15260,60,58,61,15,14,19,31,56,56,17,55,54,56,55,44,74,67,47,72,72,67,64,52,56,58,52,49,56,57,49,7,14,6,9,9
15261,60,59,55,53,57,54,64,56,44,58,47,45,49,66,61,70,59,67,65,65,58,70,64,63,56,48,38,39,44,35,12,7,12,7,10
15262,60,60,64,33,25,24,40,46,60,24,55,58,55,60,51,71,63,61,78,80,75,49,44,68,60,50,58,50,52,58,10,14,5,13,11
15263,60,57,58,18,20,25,36,59,60,21,53,57,43,52,44,78,54,68,59,82,62,70,55,55,59,54,51,35,47,47,8,8,12,10,6
15264,60,18,13,16,11,15,20,60,6,18,45,22,10,23,24,35,26,83,36,33,32,48,13,40,4,6,11,12,14,5,50,65,58,53,62
15265,60,65,70,20,22,24,25,43,48,18,52,60,56,58,51,77,45,36,82,70,82,70,37,45,53,48,56,40,44,41,14,10,14,7,5
15266,60,25,13,7,11,12,16,60,5,8,55,29,15,27,16,23,18,47,49,34,33,65,28,44,7,8,11,14,18,6,52,59,61,59,63
15267,60,61,62,21,21,20,48,57,63,22,45,48,38,48,37,66,64,64,70,70,53,71,55,58,63,57,42,29,52,48,5,8,14,13,6
15268,60,61,63,21,15,17,34,51,57,19,46,52,50,52,40,85,53,46,83,86,82,50,43,58,60,50,52,48,57,43,15,6,10,6,14
15269,60,61,62,42,40,36,46,54,58,32,58,60,54,62,50,76,56,44,63,64,78,54,44,58,55,54,58,46,56,48,6,13,15,8,11
15270,60,59,58,46,49,53,51,54,57,51,56,59,53,56,49,77,69,55,58,71,62,58,52,51,48,47,47,40,41,30,11,5,13,8,14
15271,60,61,62,50,51,53,48,56,57,55,60,57,48,63,59,70,67,43,74,66,73,58,48,56,50,55,50,42,46,44,12,15,11,7,8
15272,60,60,60,23,27,22,35,54,58,27,55,59,53,56,44,75,53,51,79,72,80,46,30,53,55,52,57,38,49,41,5,9,6,6,10
15273,60,55,52,52,67,66,59,48,34,54,34,45,42,64,58,65,66,61,66,65,60,67,65,52,26,29,43,33,41,34,7,6,7,11,12
15274,60,53,47,57,61,60,58,56,38,53,43,49,31,58,51,63,59,74,64,65,64,73,56,42,39,38,33,30,34,29,10,15,11,14,7
15275,60,57,49,62,58,62,55,53,38,57,65,41,42,62,62,57,59,57,71,60,59,58,45,42,32,31,33,38,37,30,8,14,9,7,13
15276,60,60,50,54,46,57,52,56,52,54,60,48,38,67,60,65,70,66,72,63,60,60,45,47,53,55,37,39,39,30,14,6,6,14,13
15277,60,15,8,12,12,13,20,49,6,11,31,34,13,27,22,27,20,62,41,21,30,59,10,43,9,8,14,14,19,9,59,63,56,57,62
15278,60,69,68,30,34,33,29,41,52,18,58,54,54,67,49,54,47,49,66,63,55,41,40,58,55,45,55,41,62,52,10,6,6,6,6
15279,60,59,56,19,24,28,46,57,62,23,48,57,39,49,36,70,47,64,60,72,70,58,57,56,62,52,48,44,53,54,6,11,8,13,11
15280,60,53,48,57,56,59,60,51,31,59,40,69,26,46,61,62,70,81,54,56,50,77,57,43,32,35,21,27,30,22,5,13,10,9,12
15281,60,50,40,60,58,58,68,55,32,57,40,49,29,59,55,42,61,74,37,44,41,67,62,38,20,17,28,24,38,22,11,6,7,10,11
15282,60,62,60,57,56,59,52,57,56,57,58,58,45,62,59,69,71,54,72,68,68,68,41,54,48,51,49,42,40,43,7,13,8,13,15
15283,60,61,60,23,26,22,56,55,61,23,65,60,61,60,59,68,48,37,88,61,82,66,33,56,46,56,51,52,53,46,12,9,13,12,7
15284,60,61,53,54,56,61,58,56,38,59,52,46,53,61,58,57,76,34,83,68,86,63,41,43,26,36,33,38,31,29,10,13,7,5,13
15285,60,49,39,58,64,68,51,57,30,58,25,40,43,46,22,62,60,62,65,67,47,67,53,36,17,23,20,21,39,29,6,6,10,15,6
15286,60,63,61,22,21,24,35,55,54,23,47,46,54,55,39,69,56,61,66,71,73,68,51,58,61,56,52,48,58,51,10,14,6,7,13
15287,60,52,54,53,61,62,51,55,49,55,44,43,55,48,33,74,65,59,61,67,58,64,44,34,32,29,52,30,38,27,9,10,11,5,7
15288,60,64,66,55,54,60,53,50,47,53,51,46,58,55,47,74,63,58,69,72,55,49,33,60,59,43,55,41,51,43,12,10,9,9,9
15289,60,54,52,59,60,60,56,57,56,61,52,53,56,56,49,57,63,72,60,54,57,70,58,38,23,22,29,20,31,23,8,8,13,8,13
15290,60,12,9,11,16,15,18,56,8,13,30,38,11,14,16,22,22,39,47,28,30,50,18,41,8,7,12,16,14,8,62,62,57,54,60
15291,60,63,64,34,42,31,37,55,56,29,58,48,53,60,58,65,47,67,70,66,67,57,35,54,52,56,54,50,47,47,12,7,14,15,13
15292,60,56,55,55,52,57,53,54,48,56,54,48,56,57,53,66,70,61,60,64,62,58,46,29,34,30,56,39,31,37,9,9,9,7,11
15293,60,62,64,51,30,25,51,54,54,55,50,53,48,60,53,67,60,71,70,74,70,56,38,59,53,44,33,52,38,49,14,9,8,7,14
15294,60,55,52,58,61,64,48,55,42,52,36,40,58,46,23,61,68,55,55,68,58,51,38,28,21,30,34,26,38,22,11,8,12,12,13
15295,60,48,29,65,55,61,55,51,26,59,32,42,53,59,34,65,66,61,55,63,43,74,68,40,22,24,28,30,32,26,5,8,11,14,7
15296,60,57,54,55,48,54,58,57,58,56,62,61,62,67,64,68,65,57,76,65,61,59,43,55,34,52,50,51,40,42,15,6,6,7,12
15297,60,63,64,50,56,50,51,52,50,48,61,55,54,68,70,67,51,40,79,66,66,53,51,65,47,49,68,62,59,50,9,7,10,10,7
15298,60,64,59,55,33,39,75,54,52,50,59,53,52,64,63,69,70,66,53,72,69,60,26,63,58,47,50,48,47,59,12,14,12,8,14
15299,60,19,10,5,13,11,21,56,5,13,32,36,11,32,36,32,23,67,36,29,41,50,12,41,5,7,13,14,14,8,57,62,58,54,61
15300,60,50,26,60,58,61,48,47,24,60,30,55,24,61,55,55,54,75,55,60,45,66,62,34,16,17,25,24,32,20,7,9,13,12,7
15301,60,40,47,54,60,64,61,59,45,58,58,54,65,64,63,65,55,74,59,60,52,63,58,43,24,42,56,66,52,38,10,9,9,10,14
15302,60,65,66,15,15,16,27,53,57,12,46,49,29,45,28,68,58,61,57,69,66,65,61,62,64,55,31,34,57,34,14,11,12,14,10
15303,60,15,10,5,12,9,27,60,5,6,44,32,12,24,22,22,19,60,30,24,25,40,11,40,7,8,13,12,18,7,58,61,59,53,61
15304,60,60,60,24,22,24,35,46,56,22,48,50,37,41,32,75,36,65,68,75,76,72,67,58,65,57,42,36,42,41,13,5,9,5,12
15305,60,59,48,54,58,59,69,65,44,58,47,63,48,54,54,65,77,70,71,69,67,72,53,53,44,38,49,45,34,36,8,10,12,11,12
15306,60,64,50,62,54,50,56,58,61,59,59,55,49,65,62,61,47,77,60,62,60,60,37,48,35,38,47,37,46,42,13,13,9,9,14
15307,60,64,64,29,49,50,45,40,53,24,62,48,59,59,57,67,54,55,76,68,59,47,53,55,55,55,61,57,56,53,15,9,13,11,12
15308,60,47,33,59,58,59,70,48,24,59,31,45,28,48,45,62,60,76,54,65,56,68,62,56,22,26,25,24,32,23,14,8,10,15,11
15309,60,50,55,57,56,59,48,55,47,51,40,42,51,54,53,81,61,70,65,83,60,59,46,28,29,27,52,35,33,25,12,9,12,10,14
15310,60,62,61,54,56,63,39,62,56,60,55,41,41,62,60,44,68,58,64,57,49,61,48,39,51,57,35,36,38,31,10,9,8,14,14
15311,60,63,66,11,15,14,32,58,57,10,52,53,28,54,38,69,54,55,69,66,74,62,56,67,62,49,37,31,55,38,15,9,6,6,12
15312,60,62,60,23,24,21,49,49,59,17,45,42,39,61,21,59,64,67,75,61,56,65,58,61,67,55,32,20,52,44,12,7,12,10,13
15313,60,61,56,21,15,16,42,49,58,20,53,57,41,50,38,51,59,72,67,62,60,77,63,64,61,60,49,31,64,66,13,8,7,10,8
15314,60,63,65,37,35,34,50,54,62,26,55,60,50,63,55,73,65,58,79,72,77,53,36,56,43,47,56,53,40,35,15,5,7,9,9
15315,60,60,65,25,35,31,44,55,57,20,62,55,35,61,54,84,66,31,90,73,90,41,15,43,43,40,52,48,32,21,8,10,12,12,11
15316,60,43,37,52,65,67,54,52,26,59,34,45,34,49,41,54,52,69,55,52,43,68,63,43,29,21,31,30,50,32,12,6,11,9,13
15317,60,63,66,29,30,33,50,50,59,28,55,56,64,61,60,58,35,71,65,60,65,60,44,64,50,58,60,61,49,56,13,7,11,7,6
15318,60,63,66,26,32,29,51,41,53,24,51,48,53,59,55,81,62,31,93,70,87,64,31,53,51,56,56,60,50,48,9,6,10,8,8
15319,60,60,57,19,13,11,37,60,58,15,43,48,30,52,32,65,52,56,61,65,60,67,59,62,63,57,51,46,59,57,12,12,14,15,9
15320,60,60,63,56,55,55,64,52,52,66,52,48,61,56,55,82,34,57,60,79,78,62,53,45,45,35,49,40,38,28,8,12,13,9,9
15321,60,65,66,27,39,38,35,45,55,23,54,46,56,55,52,69,60,26,85,69,76,40,40,60,45,47,51,43,51,46,10,9,10,7,9
15322,60,64,64,59,42,45,56,58,61,54,61,45,36,63,60,76,65,57,68,60,67,56,40,52,53,49,34,33,41,44,6,6,7,12,11
15323,60,13,8,8,12,11,21,58,7,6,49,22,14,24,20,19,21,56,38,31,33,46,14,43,7,7,11,14,10,6,60,61,59,57,58
15324,60,14,12,6,10,13,26,57,8,6,37,37,10,17,18,38,28,66,33,32,46,54,12,39,5,5,10,10,14,6,57,61,58,52,62
15325,60,56,46,57,59,61,67,48,39,59,39,43,61,58,56,71,52,46,85,66,76,71,48,44,21,32,46,38,33,26,7,8,7,11,15
15326,60,62,62,18,13,18,39,63,63,14,49,52,37,52,30,68,46,33,71,62,67,56,55,64,65,54,39,32,61,48,10,13,10,9,5
15327,60,66,65,33,36,37,37,40,60,25,61,56,52,64,55,70,54,64,71,67,73,56,33,50,61,33,50,39,53,44,10,11,8,15,5
15328,60,19,6,7,11,10,28,57,4,11,40,24,11,23,26,20,21,50,49,32,26,61,13,42,9,6,12,14,10,9,58,61,56,56,62
15329,60,59,58,47,44,47,48,51,54,49,60,52,62,60,51,76,61,34,79,74,73,62,38,45,44,39,45,36,34,44,6,7,8,15,5
15330,60,64,52,48,59,63,66,59,44,48,52,50,46,68,65,64,47,56,65,62,61,67,63,62,35,35,43,49,55,39,11,13,10,7,10
15331,60,65,56,32,38,37,49,57,50,39,53,43,58,61,62,65,54,51,44,60,62,43,49,44,60,43,39,45,36,47,14,7,5,11,9
15332,60,59,46,61,58,61,55,53,38,58,50,57,27,58,53,61,64,72,45,54,49,63,59,38,21,21,30,22,33,25,12,11,12,13,13
15333,60,58,40,58,57,62,59,47,24,61,33,52,33,66,54,54,54,64,54,54,40,62,65,39,23,23,25,30,39,24,10,11,11,13,11
15334,60,65,61,55,52,55,63,56,57,54,53,48,42,70,64,67,54,53,54,61,57,62,59,63,43,42,48,54,48,48,8,8,13,10,11
15335,60,60,52,49,54,58,51,59,42,50,41,68,66,56,26,69,64,45,71,62,58,65,51,39,31,41,34,38,39,30,10,13,12,6,15
15336,60,25,24,16,20,18,25,64,11,13,35,44,14,27,25,43,42,58,52,30,44,62,13,41,19,18,15,14,11,19,57,60,59,54,58
15337,60,22,16,19,15,15,19,57,12,16,30,37,14,41,45,50,43,74,52,56,67,72,16,47,18,16,13,20,23,17,59,59,58,62,60
15338,60,18,14,16,15,18,29,55,14,15,48,50,16,30,33,38,32,44,43,45,47,46,14,41,12,19,13,15,17,15,58,60,59,55,62
15339,60,15,21,21,16,12,22,50,16,19,26,31,19,34,39,48,27,80,56,44,33,61,15,47,17,17,14,14,22,13,59,58,60,62,63
15340,60,52,59,34,29,29,56,61,64,40,67,63,46,60,57,65,62,68,59,69,70,62,35,55,51,67,52,58,46,53,5,5,5,7,4
15341,60,65,67,28,31,28,39,42,50,22,52,51,54,50,47,82,66,36,85,80,77,61,42,57,55,39,40,41,53,44,9,9,9,10,13
15342,60,62,56,54,54,64,65,53,40,55,46,47,42,67,63,55,55,56,62,55,57,57,60,60,42,40,42,45,38,36,9,12,6,11,11
15343,60,29,15,17,13,12,23,50,14,12,56,55,12,43,45,39,36,58,41,38,51,70,11,47,11,13,20,19,17,14,60,61,57,63,61
15344,60,46,61,50,63,64,65,54,53,57,39,45,55,40,38,68,70,61,65,69,60,59,47,25,24,26,39,41,43,32,11,12,14,7,11
15345,60,50,52,68,61,61,49,47,26,59,33,54,29,61,62,55,63,69,56,62,48,66,58,39,19,22,25,28,34,30,15,9,14,14,9
15346,60,56,61,44,45,46,47,61,57,49,56,60,53,59,54,72,65,50,74,74,69,55,40,52,50,46,38,36,48,30,12,5,7,11,6
15347,60,49,46,68,21,16,68,67,69,52,62,65,34,57,51,69,68,69,67,69,68,71,58,54,59,55,33,44,49,59,13,8,13,15,9
15348,60,59,46,41,37,35,35,60,60,51,56,41,65,62,59,70,65,51,55,69,66,48,43,41,51,47,39,38,43,35,7,9,11,10,7
15349,60,12,14,9,13,13,27,52,4,13,30,34,11,17,22,25,19,65,30,32,27,38,11,48,8,8,11,11,11,7,62,57,58,64,60
15350,60,42,63,55,67,65,63,54,42,63,36,42,50,37,30,60,64,86,35,63,53,64,57,35,36,30,41,34,47,34,11,9,6,15,14
15351,60,58,57,31,20,26,57,54,60,35,51,54,23,48,44,61,59,92,35,60,56,63,68,59,57,53,28,31,59,57,8,6,9,12,14
15352,60,60,63,24,31,24,39,44,55,21,53,49,58,54,47,82,48,40,60,80,67,43,30,54,53,48,52,36,48,46,9,11,14,9,10
15353,60,62,60,53,51,56,54,62,58,52,61,55,54,66,63,68,58,56,66,64,67,62,52,54,36,43,61,48,54,39,12,8,15,12,11
15354,60,48,38,59,60,65,52,56,22,58,31,43,48,50,35,53,51,67,48,65,45,58,61,42,22,31,35,19,22,25,5,14,7,13,14
15355,60,57,59,59,60,62,69,56,45,57,43,46,49,59,54,67,62,48,85,55,65,76,55,40,23,25,33,28,34,25,15,11,6,9,11
15356,60,62,64,23,21,20,34,59,58,23,57,58,47,51,44,67,66,62,66,69,68,61,49,56,65,56,59,31,56,53,6,13,15,14,5
15357,60,50,63,58,61,58,57,57,50,58,38,42,55,42,35,74,55,58,70,69,67,63,55,36,32,28,39,30,25,30,7,13,12,13,8
15358,60,52,49,58,58,63,75,53,52,58,42,42,49,55,38,72,62,72,74,60,58,66,60,30,20,20,46,20,22,26,7,10,15,6,6
15359,60,62,58,42,53,54,56,58,57,46,61,46,50,63,58,69,75,64,66,67,53,63,49,57,54,48,57,41,43,38,13,9,8,8,14
15360,60,54,57,61,59,61,55,57,41,58,48,50,51,53,44,64,74,69,64,71,54,68,56,49,30,23,37,37,46,29,11,7,9,12,14
15361,60,11,8,9,10,12,21,47,7,9,43,41,10,23,29,24,28,51,44,29,29,59,10,44,7,8,11,11,13,9,59,59,61,58,62
15362,60,44,40,59,65,69,63,55,27,56,28,47,28,43,28,61,61,67,57,55,51,71,56,47,26,25,26,29,40,30,7,13,5,14,5
15363,60,59,58,22,26,21,59,57,54,20,51,49,36,58,41,54,63,72,65,55,57,59,60,65,64,49,38,29,57,54,6,13,7,14,11
15364,60,60,52,16,22,24,30,56,60,18,54,50,30,45,34,63,55,60,71,58,56,62,57,67,67,60,36,33,62,55,12,11,8,10,7
15365,60,62,62,50,53,53,45,60,45,51,54,64,51,69,67,60,62,61,57,63,58,58,51,59,52,45,58,47,59,50,6,6,5,6,7
15366,60,65,67,27,31,32,26,54,51,24,62,58,45,63,55,69,34,40,51,69,70,52,30,58,46,44,55,46,53,43,8,5,13,8,14
